start_min,range_min,window_min,sl_mode,sl_mult,tp_r,trend_filter,buffer_mult,direction,min_range_atr,max_range_atr,min_range_pct,max_range_pct,max_bars,symbol,train_trades,train_ret,train_dd,train_pf,train_wr,val_trades,val_ret,val_dd,val_pf,val_wr,all_trades,all_ret,all_dd,all_pf,all_wr,score
810,30,120,range,0.75,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,253,25.35069099208558,11.730120924355946,1.1948359460779234,45.8498023715415,144,10.317707708543633,10.337661759010143,1.1416558925088114,44.44444444444444,397,38.2840088992888,11.730120924355946,1.1746055599972969,45.34005037783375,89.15920374888414
810,30,120,range,1.0,2.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,240,2.7561309993539007,16.40216541183967,1.0376790826776876,42.083333333333336,131,20.800761431035752,11.241819825500517,1.2900440275974787,44.274809160305345,371,24.130188664292064,16.40216541183967,1.1340122190261173,42.857142857142854,89.11542223833546
810,30,240,range,1.0,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,243,9.725295831824244,19.228161589390407,1.0979462085162204,42.79835390946502,139,18.506479164711422,10.193030822472275,1.245055733065662,42.44604316546763,382,30.031584843358882,19.228161589390407,1.1570640642594265,42.67015706806283,88.95425261786728
810,30,120,range,1.0,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,95,23.343020027819716,5.558021851450693,1.5326770470934747,47.368421052631575,63,6.022395520719681,7.678267120380948,1.1755865959610665,39.682539682539684,158,30.77122454109531,7.678267120381002,1.3638029176826616,44.303797468354425,88.84620318439255
810,15,120,range,1.0,2.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,327,49.18710705802507,13.872249652653629,1.2484536049385488,42.50764525993883,168,3.507752445939527,15.630153666882046,1.0489000273325344,37.5,495,54.4202214548795,15.630153666882086,1.1744114216536348,40.80808080808081,88.41430590985695
810,30,120,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,253,28.72735905972896,8.92060543940188,1.2668217888677966,51.38339920948617,144,7.4636339856443135,7.913587634876003,1.1130710230037912,43.75,397,38.33509797933316,8.92060543940188,1.2024339053995312,48.614609571788414,88.20629041473488
810,15,240,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,347,6.451294118496409,21.196522722953013,1.0489169650136887,46.39769452449568,184,21.485056732061004,10.877019596388685,1.2273886200753865,47.28260869565217,531,29.32241505186837,21.196522722953013,1.1113336185470724,46.70433145009416,88.13612969226408
810,30,240,range,1.0,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,100,27.48881295856245,5.558021851450681,1.5962911296126483,48.0,65,4.350556991800203,8.2162258578705,1.126810947209991,38.46153846153847,165,33.03528642449414,8.216225857870532,1.3729126142568449,44.24242424242424,87.900460677117
810,30,120,range,1.0,1.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,364,36.18711449440681,7.438834621496582,1.2277826890987027,55.219780219780226,199,5.912313846037698,9.133869082732113,1.073568398304064,51.75879396984925,563,44.238924121178535,9.133869082732161,1.1678033714376326,53.99644760213144,87.82689539482172
810,45,240,range,1.25,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,297,21.876665936572827,11.429398191158894,1.2099952244792591,48.821548821548824,158,10.7771119289505,10.980496236396283,1.153545377461181,46.835443037974684,455,35.01145063983009,11.429398191158894,1.186217028152416,48.13186813186813,87.74470932565097
420,30,240,range,1.25,1.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,331,2.2093523510478663,13.882666923479716,1.0246590507595736,51.057401812688816,171,20.35851346783517,6.442953842317829,1.2722155370881627,55.55555555555556,502,23.01765711482293,13.882666923479716,1.1050264948927087,52.589641434262944,87.65708770326253
810,45,240,range,1.0,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,297,15.61102561880463,14.729616993806447,1.1379542595385699,46.801346801346796,158,14.541026239666422,11.522185577338075,1.1961447467386286,46.835443037974684,455,32.422055189982736,14.729616993806447,1.1607649798996387,46.81318681318681,87.6559907817558
810,45,240,range,1.25,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,137,1.0978319615344567,11.167375818208743,1.0316269080472755,44.52554744525548,74,16.002196688782355,5.3953671874405345,1.505416043389,52.702702702702695,211,17.275705880113932,11.167375818208743,1.2042765144073762,47.39336492890995,87.579166061277
810,30,240,range,1.25,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,98,19.184576135761166,4.4010628945723065,1.4820434326836576,45.91836734693878,64,6.611419863581669,5.018610002319105,1.1948196625391634,40.625,162,27.064368876726498,5.018610002319133,1.3423199120337572,43.82716049382716,87.10559627628105
420,30,120,range,1.25,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,67,4.838714726681581,4.547666616875808,1.18860113907521,53.73134328358209,32,7.5804004386683,3.7214059719050745,1.6691327652926427,62.5,99,12.785909117717175,4.547666616875808,1.3306320251117203,56.56565656565656,87.00939997605101
810,15,240,range,0.75,1.5,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,134,23.850601022147288,5.722682542231069,1.3380267509986314,47.01492537313433,77,7.856012551812275,10.425230019237116,1.190376158866201,44.15584415584416,211,33.58031978394218,10.425230019237155,1.2799883161972727,45.97156398104265,86.56635647215414
420,15,240,range,1.25,1.5,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,144,13.203274366856999,9.854506795187987,1.1756665571748792,43.75,79,11.940668550073475,5.395367187440528,1.2990300405567814,48.10126582278481,223,26.720502146833724,9.854506795187987,1.2177593797260216,45.2914798206278,86.41346311404267
420,45,120,range,1.0,1.5,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,325,1.5169946418163605,25.93487712940138,1.0210917877163903,42.769230769230774,178,24.428429857204858,6.864698313195647,1.2648954116897462,47.752808988764045,503,26.316002471034693,25.93487712940138,1.1045922792155451,44.53280318091451,86.13656628851504
810,30,240,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,271,29.080126905217107,9.49253064004635,1.2541850413972981,51.291512915129154,152,7.20378541603226,8.83445175852724,1.104976288005241,44.07894736842105,423,38.3787822622109,9.49253064004635,1.1921472356108882,48.69976359338061,85.91579629911946
810,15,120,range,1.0,1.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,5.989189812019879,17.40376296524337,1.049241129022759,51.702786377708975,170,19.274230828448125,9.060145674650636,1.2498908705400942,55.88235294117647,493,26.417790909590643,17.40376296524337,1.1158779098277234,53.14401622718052,85.70186796654093
810,15,240,range,1.0,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,337,46.60225271019982,15.939949448469903,1.234437351815707,43.02670623145401,171,3.791006416944165,15.544846820462782,1.0518547130961382,38.59649122807017,508,52.15995351782823,15.939949448469903,1.16780164045628,41.53543307086614,85.20770552126316
810,30,240,range,1.0,1.0,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,370,35.50836060448963,7.276661438359841,1.2204895650247847,55.13513513513514,204,5.812492392883151,10.043499578336373,1.071119063308246,51.470588235294116,574,43.38477375634619,10.043499578336393,1.1622175008893167,53.83275261324042,84.98015381566276
420,30,240,range,1.0,1.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,331,19.214019400230598,11.610667536813365,1.128073160419608,53.17220543806647,171,12.065717898238715,7.822579899248789,1.1601741250005542,53.80116959064327,502,33.59804667621391,11.610667536813365,1.1389097983008516,53.38645418326693,84.65300895608
810,30,120,range,1.0,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,173,18.85552722175987,8.520210669748515,1.2637200267664859,54.33526011560693,96,8.628789846461604,4.9105049104990375,1.2113358156604335,55.208333333333336,269,29.11132088662951,8.520210669748515,1.2439914437716095,54.646840148698885,84.46957354337285
810,15,120,range,0.75,1.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,320,24.41081605693749,11.93485619949528,1.1601806103226142,53.75,161,9.873327302710532,8.279432194898328,1.1370473700815547,53.41614906832298,481,36.694303126211956,11.93485619949528,1.152371424924168,53.638253638253644,83.92325327189133
810,30,240,range,1.0,1.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,77,2.381982600598964,8.12247641281871,1.0868329681756284,53.246753246753244,33,8.330687322490625,3.9403989999999918,1.7560739435059123,66.66666666666666,110,10.911105445621594,8.12247641281871,1.2611232112786857,57.27272727272727,83.57791212438403
810,45,120,range,0.75,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,187,1.320675711844177,17.369942148970242,1.027301929885466,42.780748663101605,105,18.996221497590106,8.507194441637967,1.3352837204907502,43.80952380952381,292,20.567775692920986,17.369942148970242,1.1409443921414981,43.15068493150685,82.13857196073604
480,45,240,range,0.75,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,72,3.707178793234478,8.748711920480522,1.1176470588235294,52.77777777777778,27,7.393068777665368,3.9403989999999824,1.7462763225475024,62.96296296296296,99,11.374321848794677,8.748711920480522,1.2575740253801293,55.55555555555556,82.03086836573688
480,45,240,range,0.75,1.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,70,3.7175505482892612,7.82698173785914,1.121212121212121,52.85714285714286,27,7.316563454957237,2.0096010199000127,1.733682857394887,62.96296296296296,97,11.306110948082182,7.82698173785914,1.2615137955294038,55.670103092783506,82.0197973090244
810,30,120,range,0.75,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,243,26.11774040332422,11.025889199040538,1.2081464406426952,46.913580246913575,140,8.079482951162564,9.225014608064027,1.1153702488473751,42.857142857142854,383,36.30740173760234,11.025889199040538,1.1720368958096221,45.43080939947781,81.71334949371459
810,30,120,range,1.25,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,173,8.23051136109514,10.478749712617615,1.1227529760857213,45.664739884393065,96,13.108832893209987,6.376414921140877,1.2772985788355966,47.91666666666667,269,22.41826823488782,10.478749712617615,1.183907493003443,46.468401486988846,80.1433391306726
810,30,240,range,1.25,1.5,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,175,8.987504006198899,8.49439940602335,1.1343318324762617,45.714285714285715,97,12.24231820426176,8.23952426421016,1.257796140074477,48.45360824742268,272,22.33010104952036,8.49439940602335,1.1839922022881944,46.69117647058824,79.81224985530078
420,15,120,range,0.75,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,134,18.041299294036595,11.67326410340513,1.2178145105246037,38.059701492537314,74,9.653818754518806,7.890394442269301,1.2173913043478262,37.83783783783784,208,29.436792383361944,11.67326410340513,1.2176630917842057,37.980769230769226,79.16299392424051
810,15,240,range,1.0,2.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,344,50.07962664691598,15.21298833509922,1.2424252158313274,42.73255813953488,178,1.5345709207694513,16.933245943497077,1.0288370257748836,37.07865168539326,522,52.38270495543895,16.93324594349708,1.1620901765948484,40.804597701149426,78.67994034157098
420,30,120,range,1.25,2.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,67,2.327441956964238,7.878920778115941,1.083228495985915,41.7910447761194,32,8.931175922325263,3.964771566512754,1.6699037974638622,56.25,99,11.466485814956084,9.554695395382064,1.2490966019293919,46.464646464646464,77.27330909093926
810,15,120,range,0.75,1.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,130,17.776633566122356,3.9664535760786137,1.308568986543052,56.15384615384615,73,6.860296047452996,7.790103311408638,1.2121212121212122,54.794520547945204,203,25.856459303482282,7.7901033114086635,1.2724300822868957,55.66502463054187,77.1618097225209
810,15,240,range,1.25,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,339,7.099354927464074,20.027116295510055,1.0538642000151917,46.312684365781706,181,18.106043765847033,11.139754341970164,1.1974765958798177,46.96132596685083,520,26.49081100357067,20.027116295510055,1.1049416085604042,46.53846153846154,77.13688562362168
810,30,120,range,1.25,1.5,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,367,22.62312652771643,9.275437684387459,1.1478454337909765,48.228882833787466,201,9.755787061569565,12.951783576502054,1.102425373588146,44.27860696517413,568,34.58597763999938,12.951783576502091,1.129291865905981,46.83098591549296,76.78843096170506
810,15,240,range,0.75,1.5,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,136,19.24057136275752,4.859258603004548,1.2691128398175275,45.588235294117645,77,7.928528303057725,10.797636912437504,1.19223132716386,44.15584415584416,213,28.694593811981516,10.797636912437495,1.2397012354818766,45.07042253521127,76.71446285035675
420,30,240,range,1.25,1.5,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,73,2.0132648409844967,9.692056465828705,1.0694212395729268,45.20547945205479,35,9.283016428571923,3.964771566512738,1.6438819642031035,57.14285714285714,108,11.48317297549568,9.692056465828705,1.2352045734787427,49.074074074074076,75.69569508574023
420,30,240,range,1.25,2.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,71,0.25245068955102035,9.03145943664247,1.020692596144648,40.845070422535215,35,10.341232683230306,3.969707111165932,1.6626513664943758,54.285714285714285,106,10.619789885998255,10.439111050481467,1.2111587361969292,45.28301886792453,74.66539552456743
810,30,240,range,0.75,1.5,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,255,33.66592049232651,7.570021535509031,1.2514988417381687,46.666666666666664,143,4.250952284081699,13.072499301781793,1.0661821691672981,43.35664335664335,398,39.34799499253383,13.07249930178176,1.1794188747597931,45.47738693467337,74.48224275511674
420,30,240,range,0.75,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,73,11.971895493471818,8.105483482584892,1.3846736284190944,57.534246575342465,35,5.173098848128288,2.97980299000002,1.3675887049955135,57.14285714285714,108,17.76431232947204,8.105483482584892,1.3792330671626953,57.407407407407405,73.80866266436752
810,30,120,range,0.75,1.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,240,22.92733154502049,7.553958344759737,1.2108327148287745,53.75,131,6.351491175205104,8.735880791935449,1.114471692088579,52.67175572519084,371,30.735050160017586,8.73588079193551,1.1757229205230901,53.36927223719676,73.60373287494326
810,45,240,range,0.75,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,192,9.710009160056243,12.66306681119212,1.1149688993332327,44.27083333333333,112,12.211440892378466,11.469102966641085,1.2114647425572087,42.857142857142854,304,23.107182081659516,12.66306681119212,1.1525882444864834,43.75,73.0838219442692
810,45,240,range,1.0,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,192,16.279990602890315,9.166297677146611,1.212123094630347,49.47916666666667,112,8.342051327570132,10.817035925377873,1.163119962919637,46.42857142857143,304,25.980127102676988,10.817035925377892,1.1918691821936356,48.35526315789473,72.58408050659659
810,30,120,range,1.25,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,95,15.664968479752272,4.856658664812583,1.4046760531146936,46.31578947368421,63,5.954720710081962,7.129932526534241,1.179815229691377,39.682539682539684,158,22.55249431212596,7.12993252653423,1.2957002126975754,43.67088607594937,72.5256269808711
420,15,120,range,0.75,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,387,6.712440573503886,16.37871389782169,1.041265027466013,34.883720930232556,196,17.014028634772483,14.203374697335573,1.144966590567635,37.244897959183675,583,24.86852576954457,16.52752787506814,1.0754053788266844,35.67753001715266,72.38777282041303
810,45,240,range,0.75,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,200,1.2705277292802908,18.2347002707401,1.025969509755597,42.5,114,17.26615697171232,10.327901272249376,1.2873480829918122,43.859649122807014,314,18.756056013099197,18.2347002707401,1.1229988353784295,42.99363057324841,72.26985775984619
810,15,120,range,1.25,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,320,34.893480967180366,15.719748367608135,1.205333424581366,43.75,161,4.5998496734391825,14.110334373656322,1.0637397238245403,39.130434782608695,481,41.09837831093994,15.719748367608135,1.1531175103534266,42.20374220374221,72.06431984351747
810,30,240,range,0.75,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,243,8.100551612878238,20.238172973846012,1.0738419176811493,39.91769547325103,139,15.696118165876506,10.230677540048818,1.2016571858589398,40.28776978417266,382,25.06814193199989,20.238172973846012,1.1216222707720895,40.05235602094241,71.5269294663055
810,30,240,range,1.25,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,243,9.942051699718313,14.002289011811616,1.1109590542972883,44.44444444444444,139,12.745102230875393,10.19303082247225,1.1819783558582464,43.16546762589928,382,23.95427858356911,14.002289011811616,1.1412307075476293,43.97905759162304,71.51468633233952
810,15,240,range,1.0,1.5,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,337,44.896918151253494,10.612223869787487,1.241433045840003,48.367952522255194,171,0.8142838691775678,14.182747665519557,1.0209160090379095,43.27485380116959,508,46.07679038269443,14.182747665519567,1.1602916023720913,46.653543307086615,71.46314572844017
810,15,240,range,1.25,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,442,4.0689596159678265,24.027994586025272,1.0299063116009965,45.022624434389144,234,19.96744343491017,18.270427263379638,1.1633102586078101,46.15384615384615,676,24.84887026058571,24.027994586025272,1.077007462719224,45.41420118343195,70.7346578465505
480,45,240,range,1.25,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,290,9.085289566690168,16.099901321385207,1.0701779097717568,40.0,144,13.885019456181901,7.142536633857964,1.191216264446578,39.58333333333333,434,24.23180324685761,16.099901321385207,1.10917335713106,39.86175115207373,70.45552567960326
810,15,120,range,1.25,1.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,323,7.856693418429228,16.348413330598735,1.064380968984207,52.63157894736842,170,14.523508879827475,12.215576169860535,1.1941074691444495,54.70588235294118,493,23.52126986454337,16.348413330598735,1.1094484414387973,53.34685598377283,70.44798520922453
810,30,240,range,1.25,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,100,18.993473276589356,4.856658664812604,1.466317895403154,47.0,65,4.2839493269793305,7.671086409702131,1.1290402399560704,38.46153846153847,165,24.091093374171123,7.671086409702145,1.30185764934415,43.63636363636363,70.39683655679138
420,30,240,range,1.25,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,184,3.1974376119050962,7.461455994568585,1.0492237490821168,51.63043478260869,106,12.315954259201156,7.585604245322301,1.28111882901251,55.660377358490564,290,15.907186824855103,8.272846475523252,1.1302236970743302,53.103448275862064,69.95062575261991
810,15,240,range,0.75,1.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,134,15.421335270300741,5.877521149914666,1.2581871278355554,55.223880597014926,77,6.8389250568465565,8.721331058066726,1.2,54.54545454545454,211,23.31491388904807,8.721331058066793,1.236305367959124,54.976303317535546,69.74313039735989
810,15,120,range,1.25,1.5,none,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,441,3.4212058398387146,24.02799458602525,1.0270894362333496,44.89795918367347,234,19.96744343491017,18.270427263379638,1.1633102586078101,46.15384615384615,675,24.071776615610506,24.02799458602525,1.0751851461734834,45.33333333333333,69.58359233970042
480,30,240,range,1.25,2.0,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,362,4.0601854432720685,16.52619793517306,1.0342202213986937,39.77900552486188,174,16.55566838815412,10.331668226052331,1.1820833518015976,39.6551724137931,536,21.288044669358342,16.52619793517306,1.0813198967580242,39.73880597014926,69.06382281383024
810,45,240,range,1.25,1.5,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,76,0.8872983432375969,9.178905009928574,1.0398930497646846,46.05263157894737,51,11.08524604857848,4.0121829747050635,1.4887863560240182,50.98039215686274,127,12.07090359634897,9.178905009928574,1.2280768318314244,48.031496062992126,69.0555686714047
810,30,240,range,1.0,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,180,21.123127976954237,8.437860957239938,1.2863293300543683,55.00000000000001,100,4.78822633854199,5.91786890256981,1.1146157942775052,53.0,280,26.92277749281271,8.437860957239938,1.2190303197525183,54.285714285714285,68.83398846692035
810,45,120,range,1.25,1.5,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,56,1.7202614564154173,5.190930367919936,1.0961092710934848,42.857142857142854,22,4.957481234956718,1.9899999999999938,1.6827511390247425,59.09090909090909,78,6.763024330266076,5.190930367919936,1.2519981939590945,47.43589743589743,68.71491398095363
810,30,240,range,1.0,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,80,4.3585087150847635,5.505000732824838,1.1425897982429143,53.75,35,6.489156462240864,3.9403990000000215,1.5062730565987246,62.857142857142854,115,11.130495627267955,5.505000732824838,1.2454819546015314,56.52173913043478,68.56106030787919
810,30,120,range,1.25,2.0,none,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,240,7.3797997333185705,12.451466576890628,1.0866255789596109,44.583333333333336,131,12.635568922410778,11.241819825500473,1.1905733404929344,44.274809160305345,371,20.947848337368626,12.451466576890628,1.1295489805514414,44.474393530997304,68.47814023130704
810,30,240,range,1.0,1.0,with,0.05,both,0.35,3.5,0,0.025,48,XAUUSD,175,17.9102134399298,8.795656527421125,1.256274611509085,54.285714285714285,97,5.859111668567274,7.780881399548599,1.1442034602197915,53.608247422680414,272,24.818704514021263,8.795656527421125,1.2127702196126238,54.04411764705882,68.0952898160386
420,15,120,range,1.25,2.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,224,1.6026467160838775,23.036594745816792,1.0263833614918711,36.160714285714285,114,17.435247885894633,8.417381183558819,1.285722936322622,46.49122807017544,338,19.317320029662998,23.036594745816792,1.1067951842475223,39.64497041420118,67.96253120712977
810,45,240,range,1.0,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,200,8.417752643065658,14.809928079664559,1.1090384264893767,47.5,114,11.78914162907394,10.389208642836621,1.22356392378857,47.368421052631575,314,21.199275053215526,14.809928079664559,1.1536149539308622,47.452229299363054,67.94781592936579
420,45,120,range,0.75,2.0,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,77,1.7731266609271046,12.54534639016114,1.0544247508492486,37.66233766233766,53,12.400366024934106,6.543035249222267,1.4330105907990929,43.39622641509434,130,14.393366881901848,12.54534639016114,1.2012179623052233,40.0,67.9442068655623
810,45,120,range,0.75,2.0,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,177,4.224079698011418,12.582266356190733,1.061068828716055,43.50282485875706,101,13.214650111768634,8.759158740389376,1.2480955695328857,43.56435643564357,278,17.996927162314535,12.582266356190733,1.132145331045749,43.52517985611511,67.52494384584111
810,45,120,range,1.0,2.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,56,1.1409860156052165,6.80369655288227,1.0577909787161808,39.285714285714285,22,5.548139278719222,2.128969734947197,1.6938994871225146,54.54545454545454,78,6.7524287876209454,6.80369655288227,1.2095989287794484,43.58974358974359,66.97288280756024
420,45,240,range,1.25,2.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,91,2.289873090002481,5.980500484585821,1.0658935101699516,46.15384615384615,57,10.513236646943946,9.165630983652443,1.4201379179145572,47.368421052631575,148,13.043849513812965,9.165630983652418,1.1947173094057484,46.62162162162162,66.52561334234366
810,30,240,range,1.25,1.5,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,180,10.874287403601478,9.964155504267678,1.1543086930826438,46.666666666666664,100,9.109877766792396,8.239524264210177,1.186420590278838,46.0,280,20.974799460871818,9.964155504267678,1.1674546952117006,46.42857142857143,66.49129975167456
810,30,240,range,0.75,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,271,21.819810289242625,13.936430952105178,1.1594099003226384,45.38745387453875,152,7.307707133288166,11.234285141420047,1.099724214942158,44.07894736842105,423,30.722045255507613,13.936430952105178,1.1369820530584656,44.91725768321513,66.1751891135035
810,30,120,range,1.0,1.5,with,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,93,21.214987383600192,4.699765852711356,1.5256478329652348,49.46236559139785,62,1.9853302033916664,5.430722142566582,1.0700904288398476,41.935483870967744,155,23.621505139164324,5.430722142566536,1.309057361883336,46.45161290322581,66.09354439792484
810,45,240,range,1.25,1.5,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,58,1.0133117238102285,5.151157963209322,1.0592844666468597,43.103448275862064,22,4.957481234956718,1.9899999999999938,1.6827511390247425,59.09090909090909,80,6.021027697326464,5.151157963209322,1.2206069981510013,47.5,66.03282778098254
810,45,120,range,1.0,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,187,8.86324380946235,14.085074200160491,1.1206114655318238,48.1283422459893,105,10.731475155615744,10.821723284904811,1.2177005318348777,46.666666666666664,292,20.545875772471955,14.085074200160491,1.1584290633362018,47.6027397260274,65.62861770030113
810,45,120,range,1.0,2.0,none,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,296,11.293370455321217,12.87616779009974,1.1002859702039172,45.94594594594595,155,10.966532945611185,10.599166402503421,1.1448907014066296,41.29032258064516,451,23.498394592585072,12.87616779009974,1.1179140351662067,44.345898004434595,65.4738419011332
810,15,240,range,0.75,1.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,337,20.399756809372317,12.81550763750032,1.13073706515274,53.11572700296736,171,7.643779810931006,9.724442975933608,1.1019821380119212,52.63157894736842,508,29.60284911277713,12.81550763750032,1.1208888201058003,52.95275590551181,65.34980798569342
810,45,240,range,1.25,1.5,none,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,200,17.400612549873905,12.003949076016683,1.2441900519883557,50.0,114,6.325733964014235,9.804376476147446,1.1305654400801035,45.614035087719294,314,24.827062971901782,12.003949076016683,1.1955012060945407,48.40764331210191,65.07138921290749
810,45,240,range,1.25,1.5,none,0.05,long,0.35,3.5,0,0.025,48,XAUUSD,192,15.876028745720006,8.485889069895574,1.2338754078184444,50.520833333333336,112,6.465657023865878,10.271029433829202,1.133392099520698,46.42857142857143,304,23.368175337294517,10.271029433829185,1.1898932830202873,49.01315789473684,65.04302696637359
810,15,120,range,1.0,1.0,with,0.0,long,0.35,3.5,0,0.025,48,XAUUSD,132,9.308260041826522,4.368136995695431,1.1646613019600536,53.78787878787878,73,7.633144249169854,5.851985059899994,1.2390038409119044,54.794520547945204,205,17.651917207076906,5.851985059900004,1.1913008414341366,54.146341463414636,64.93993126348568
810,45,240,range,1.0,2.0,with,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,58,0.44167477710681524,6.761247205112421,1.0298649428998892,39.6551724137931,22,5.548139278719222,2.128969734947197,1.6938994871225146,54.54545454545454,80,6.014318787618889,6.761247205112421,1.1849316484590848,43.75,64.74373229928982
810,15,240,range,1.25,2.0,none,0.05,short,0.35,3.5,0,0.025,48,XAUUSD,337,37.01702120128474,12.400850113611485,1.2082217521524734,44.21364985163205,171,2.291918566188267,15.544846820462737,1.0375718912581755,38.59649122807017,508,40.157339749034946,15.544846820462787,1.1439248029021862,42.322834645669296,64.73016729930885
420,30,240,range,1.0,1.0,with,0.0,short,0.35,3.5,0,0.025,48,XAUUSD,73,3.7258691512553677,11.635298213736563,1.1203404327780007,52.054794520547944,35,7.232672317164912,3.6945105482675697,1.5441102850809196,60.0,108,11.22802137509693,11.635298213736563,1.2401964280762448,54.629629629629626,64.68768598141003
420,30,120,range,1.25,1.0,with,0.0,both,0.35,3.5,0,0.025,48,XAUUSD,166,3.2903617616352854,7.281426037117375,1.0554492444137873,51.80722891566265,99,11.237282955999529,6.6521255003255355,1.2772056992504082,55.55555555555556,265,14.897391979065766,9.153784975167685,1.1352841977709733,53.20754716981132,64.54887318031804
